BiLSTM,0,45.90969,13.87590,45.90969,11147.68875,95.50952,-6.92831
BiLSTM,1,47.57114,12.72534,47.57114,11932.15627,100.08426,-7.35698
BiLSTM,2,43.39051,12.68861,43.39051,8761.98198,84.78480,-3.69335
BiLSTM,3,46.52111,12.33746,46.52111,10731.68996,95.01039,-5.65182
BiLSTM,4,43.30863,12.09394,43.30863,8584.83129,84.28864,-3.60845
BiLSTM,5,45.75060,11.89281,45.75060,9634.94367,90.21051,-4.79259
BiLSTM,6,44.24765,11.92448,44.24765,8684.45393,85.53981,-3.47899
BiLSTM,7,44.01160,10.63563,44.01160,8663.70864,85.99145,-4.27139
BiLSTM,8,42.11009,10.38480,42.11009,7657.13898,80.90356,-2.89910
BiLSTM,9,40.67730,9.75103,40.67730,6858.43636,76.78906,-1.71285
BiLSTM,10,38.62119,9.09050,38.62119,5923.00968,71.74258,-0.29947
BiLSTM,11,37.44198,8.02295,37.44198,5355.53874,68.77688,0.11944
BiLSTM,12,36.60560,7.71420,36.60561,5135.08801,67.34821,0.24950
BiLSTM,13,36.50378,7.97633,36.50378,4959.92908,66.01026,0.33136
BiLSTM,14,35.73176,7.87888,35.73176,4583.13535,63.33403,0.44111
BiLSTM,15,34.78758,7.91374,34.78758,4393.23614,61.64499,0.47270
BiLSTM,16,34.29782,7.83061,34.29782,4082.70129,59.64260,0.60054
BiLSTM,17,33.85037,7.67145,33.85037,3736.07513,57.52674,0.76093
BiLSTM,18,33.76649,7.90467,33.76649,3738.30933,57.41006,0.79158
BiLSTM,19,34.40912,8.31336,34.40912,3926.76729,58.84175,0.77654
BiLSTM,20,35.74373,8.19731,35.74373,4187.57743,60.87200,0.75693
